issue_id,number,title,state,author,author_type,assignees,labels,milestone,comments_count,created_at,updated_at,closed_at,body_length,url,days_open,year_created,month,has_assignee,label_count
4510716190,318145,custom endpoint byok responses api consistently returns 502,closed,youdaowudao,User,,,no milestone,2,2026-05-24 06:28:03+00:00,2026-05-24 07:44:36+00:00,2026-05-24 06:33:20+00:00,3461,https://github.com/microsoft/vscode/issues/318145,0,2026,2026-05,False,0
4510468626,318143,bug report,closed,changrongq,User,,spam,no milestone,1,2026-05-24 04:18:10+00:00,2026-05-24 04:23:30+00:00,2026-05-24 04:23:30+00:00,1069,https://github.com/microsoft/vscode/issues/318143,0,2026,2026-05,False,1
4510366395,318142,custom endpoint byok responses api in vs code insiders consistently returns 502,closed,youdaowudao,User,,,no milestone,2,2026-05-24 03:27:36+00:00,2026-05-24 03:52:25+00:00,2026-05-24 03:33:23+00:00,3606,https://github.com/microsoft/vscode/issues/318142,0,2026,2026-05,False,0
4510085566,318138,test: browser emulation,closed,kycutler,User,,testplan-item|browser-integration,1.122.0,1,2026-05-24 01:01:53+00:00,2026-05-26 21:31:49+00:00,2026-05-26 21:30:11+00:00,4156,https://github.com/microsoft/vscode/issues/318138,2,2026,2026-05,False,2
4510079469,318137,pro subscription not recognized,closed,cubshack48-code,User,,chat-billing,no milestone,1,2026-05-24 00:58:32+00:00,2026-05-24 01:03:44+00:00,2026-05-24 01:03:44+00:00,2601,https://github.com/microsoft/vscode/issues/318137,0,2026,2026-05,False,1
4509896613,318136,assignees,closed,admin1102-anonymous,User,,spam,no milestone,1,2026-05-23 23:28:55+00:00,2026-05-23 23:34:24+00:00,2026-05-23 23:34:24+00:00,1069,https://github.com/microsoft/vscode/issues/318136,0,2026,2026-05,False,1
4509896177,318135,/vscode,closed,admin1102-anonymous,User,,spam,no milestone,1,2026-05-23 23:28:40+00:00,2026-05-23 23:34:02+00:00,2026-05-23 23:34:02+00:00,1069,https://github.com/microsoft/vscode/issues/318135,0,2026,2026-05,False,1
4509895679,318134,bug_report,closed,admin1102-anonymous,User,,spam,no milestone,1,2026-05-23 23:28:22+00:00,2026-05-23 23:34:02+00:00,2026-05-23 23:34:02+00:00,1069,https://github.com/microsoft/vscode/issues/318134,0,2026,2026-05,False,1
4509892083,318133,code,closed,shah90,User,,spam,no milestone,1,2026-05-23 23:26:21+00:00,2026-05-23 23:32:03+00:00,2026-05-23 23:32:03+00:00,1069,https://github.com/microsoft/vscode/issues/318133,0,2026,2026-05,False,1
4509687975,318130,copilot pro not working,closed,Tiger-West,User,,chat-billing,no milestone,1,2026-05-23 21:44:10+00:00,2026-05-23 21:51:15+00:00,2026-05-23 21:51:15+00:00,3110,https://github.com/microsoft/vscode/issues/318130,0,2026,2026-05,False,1
4509160491,318119,gh,closed,archmiddleastwork-spec,User,,spam,no milestone,1,2026-05-23 18:00:17+00:00,2026-05-23 18:07:08+00:00,2026-05-23 18:07:08+00:00,1069,https://github.com/microsoft/vscode/issues/318119,0,2026,2026-05,False,1
4508644695,318109,github copilot manual compaction (auto-summarize disabled) for one model still leaves context window full for another model,closed,garretwilson,User,joshspicer,,no milestone,1,2026-05-23 15:06:08+00:00,2026-05-23 15:45:07+00:00,2026-05-23 15:45:07+00:00,719,https://github.com/microsoft/vscode/issues/318109,0,2026,2026-05,True,0
4508584643,318107,spam tag too strict,closed,WPvanS,User,,spam,no milestone,2,2026-05-23 14:49:00+00:00,2026-05-23 14:55:55+00:00,2026-05-23 14:55:55+00:00,1120,https://github.com/microsoft/vscode/issues/318107,0,2026,2026-05,False,1
4508551031,318106,"its like, this is literally the only way i could start using the azure phone friendly playground, wanted to play at lunch with code and was looking for the so called enter button, first the keyboard keeps blocking me ,and now im also 256 letters to long",closed,WPvanS,User,,spam,no milestone,2,2026-05-23 14:40:33+00:00,2026-05-23 14:46:07+00:00,2026-05-23 14:46:06+00:00,1069,https://github.com/microsoft/vscode/issues/318106,0,2026,2026-05,False,1
4508011361,318098,hb,closed,abdoo555abood-pixel,User,,spam,no milestone,1,2026-05-23 11:58:42+00:00,2026-05-23 12:11:30+00:00,2026-05-23 12:11:30+00:00,1069,https://github.com/microsoft/vscode/issues/318098,0,2026,2026-05,False,1
4507625594,318094,nnd,closed,wangc2858,User,,spam,no milestone,1,2026-05-23 09:19:33+00:00,2026-05-23 09:29:08+00:00,2026-05-23 09:29:07+00:00,1069,https://github.com/microsoft/vscode/issues/318094,0,2026,2026-05,False,1
4507601830,318093,valy,closed,valydoljescu58-prog,User,,spam,no milestone,2,2026-05-23 09:11:26+00:00,2026-05-23 09:20:47+00:00,2026-05-23 09:20:47+00:00,260,https://github.com/microsoft/vscode/issues/318093,0,2026,2026-05,False,1
4507415360,318085,errors,closed,Sehsssing,User,,spam,no milestone,1,2026-05-23 08:00:50+00:00,2026-05-23 08:11:13+00:00,2026-05-23 08:11:12+00:00,1069,https://github.com/microsoft/vscode/issues/318085,0,2026,2026-05,False,1
4507015129,318080,enable sandboxing only in default approvals permission flow,closed,dileepyavan,User,dileepyavan,insiders-released|agent-sandbox,1.122.0,0,2026-05-23 05:47:27+00:00,2026-05-25 06:49:07+00:00,2026-05-23 12:24:59+00:00,62,https://github.com/microsoft/vscode/issues/318080,0,2026,2026-05,True,2
4506971247,318078,bug,closed,symbol-dev3,User,,spam,no milestone,1,2026-05-23 05:34:39+00:00,2026-05-23 05:44:43+00:00,2026-05-23 05:44:42+00:00,1069,https://github.com/microsoft/vscode/issues/318078,0,2026,2026-05,False,1
4506671829,318071,credintial issues,closed,cristinealjas81-png,User,,,no milestone,1,2026-05-23 03:21:40+00:00,2026-05-23 03:23:24+00:00,2026-05-23 03:22:37+00:00,2020,https://github.com/microsoft/vscode/issues/318071,0,2026,2026-05,False,0
4506075133,318065,"browser: ""add screenshot to chat"" feature",closed,jruales,User,jruales,feature-request|verified|verification-needed|insiders-released|browser-integration,1.122.0,5,2026-05-22 23:20:52+00:00,2026-05-28 06:24:15+00:00,2026-05-23 02:32:48+00:00,84,https://github.com/microsoft/vscode/issues/318065,0,2026,2026-05,True,5
4505928422,318062,explore a revised model picker and config design,closed,eli-w-king,User,eli-w-king,ux|config|model-picker,1.122.0,0,2026-05-22 22:33:00+00:00,2026-05-22 22:37:11+00:00,2026-05-22 22:33:42+00:00,1351,https://github.com/microsoft/vscode/issues/318062,0,2026,2026-05,True,3
4505871935,318058,"""add element to chat"" and ""add console logs to chat"" no-op when chat panel was closed before",closed,jruales,User,jruales|kycutler,bug|verified|insiders-released|browser-integration,1.122.0,1,2026-05-22 22:14:29+00:00,2026-05-26 17:12:50+00:00,2026-05-23 02:32:48+00:00,594,https://github.com/microsoft/vscode/issues/318058,0,2026,2026-05,True,4
4505798004,318055,test,closed,sk6kamrul-design,User,,spam,no milestone,1,2026-05-22 21:53:13+00:00,2026-05-22 22:13:36+00:00,2026-05-22 22:13:36+00:00,321,https://github.com/microsoft/vscode/issues/318055,0,2026,2026-05,False,1
4505752501,318054,[accidental test issue - please ignore],closed,mr-benty,User,,,no milestone,0,2026-05-22 21:42:16+00:00,2026-05-22 21:42:50+00:00,2026-05-22 21:42:50+00:00,100,https://github.com/microsoft/vscode/issues/318054,0,2026,2026-05,False,0
4505525776,318049,"allow global paths in `chat.instructionsfileslocations` etc. to allow versioned, global, instruction repositories",closed,The5-1,User,aeschli,,no milestone,1,2026-05-22 20:50:54+00:00,2026-05-27 07:24:54+00:00,2026-05-27 07:24:54+00:00,796,https://github.com/microsoft/vscode/issues/318049,4,2026,2026-05,True,0
4505515922,318048,gh repo clone microsoft/vscode-copilot-release,closed,DETROTUBE,User,,spam,no milestone,1,2026-05-22 20:48:28+00:00,2026-05-22 21:06:49+00:00,2026-05-22 21:06:49+00:00,321,https://github.com/microsoft/vscode/issues/318048,0,2026,2026-05,False,1
4505188734,318044,agents: update phrasing or functionality of `open session in terminal`,closed,bamurtaugh,User,benibenj,insiders-released|agents-window,1.123.0,1,2026-05-22 19:38:57+00:00,2026-05-28 04:58:59+00:00,2026-05-26 09:55:57+00:00,697,https://github.com/microsoft/vscode/issues/318044,3,2026,2026-05,True,2
4505065037,318041,copilot,closed,555namgnibuhtig,User,,spam,no milestone,2,2026-05-22 19:14:52+00:00,2026-05-22 19:36:57+00:00,2026-05-22 19:36:57+00:00,5926,https://github.com/microsoft/vscode/issues/318041,0,2026,2026-05,False,1
4504987671,318038,windows agent sandbox setting uses incorrect id,closed,dileepyavan,User,dileepyavan,insiders-released,1.122.0,0,2026-05-22 19:01:00+00:00,2026-05-25 06:49:22+00:00,2026-05-22 19:41:47+00:00,283,https://github.com/microsoft/vscode/issues/318038,0,2026,2026-05,True,1
4504981728,318036,windows agent sandbox setting uses incorrect id,closed,dileepyavan,User,dileepyavan,agent-sandbox,1.122.0,0,2026-05-22 18:59:56+00:00,2026-05-26 16:37:16+00:00,2026-05-26 16:37:16+00:00,279,https://github.com/microsoft/vscode/issues/318036,3,2026,2026-05,True,1
4504519801,318025,"premium usage rate limits are hit too quickly, blocking workflow and making paid usage unclear",closed,Ishan96Dev,User,,,no milestone,1,2026-05-22 17:38:02+00:00,2026-05-22 17:58:18+00:00,2026-05-22 17:58:18+00:00,7548,https://github.com/microsoft/vscode/issues/318025,0,2026,2026-05,False,0
4504370223,318022,copilot cli runtime in vs code agents,closed,joaodotnet,User,roblourens,agent-behavior,no milestone,1,2026-05-22 17:09:27+00:00,2026-05-23 00:35:35+00:00,2026-05-23 00:35:35+00:00,4643,https://github.com/microsoft/vscode/issues/318022,0,2026,2026-05,True,1
4504173903,318019,error,closed,rstroud9139,User,,spam,no milestone,1,2026-05-22 16:35:39+00:00,2026-05-22 16:52:40+00:00,2026-05-22 16:52:40+00:00,1069,https://github.com/microsoft/vscode/issues/318019,0,2026,2026-05,False,1
4504072759,318013,no model picker for cloud session as target,closed,cwebster-99,User,lramos15,*not-reproducible,no milestone,0,2026-05-22 16:17:53+00:00,2026-05-22 16:38:38+00:00,2026-05-22 16:18:44+00:00,233,https://github.com/microsoft/vscode/issues/318013,0,2026,2026-05,True,1
4504062081,318011,byok utility model prompt,closed,cwebster-99,User,dmitrivMS,bug|model-byok,1.122.0,4,2026-05-22 16:15:55+00:00,2026-05-27 09:15:33+00:00,2026-05-27 09:15:26+00:00,285,https://github.com/microsoft/vscode/issues/318011,4,2026,2026-05,True,2
4503819903,318002,extension signature verification failed: flutter widget snippets,closed,mchammika,User,,spam,no milestone,2,2026-05-22 15:36:22+00:00,2026-05-22 16:01:55+00:00,2026-05-22 16:01:54+00:00,273,https://github.com/microsoft/vscode/issues/318002,0,2026,2026-05,False,1
4503805094,318001,unable to deactivate ai-onboarding in first vsc launch,closed,marklm,User,cwebster-99|eli-w-king,bug|important,1.123.0,3,2026-05-22 15:33:42+00:00,2026-05-26 17:49:14+00:00,2026-05-26 17:47:36+00:00,1396,https://github.com/microsoft/vscode/issues/318001,4,2026,2026-05,True,2
4503477148,317996,nader,closed,naderjawabreh87-afk,User,,spam,no milestone,1,2026-05-22 14:42:58+00:00,2026-05-22 15:04:22+00:00,2026-05-22 15:04:22+00:00,321,https://github.com/microsoft/vscode/issues/317996,0,2026,2026-05,False,1
4503473193,317995,nader,closed,naderjawabreh87-afk,User,,spam,no milestone,1,2026-05-22 14:42:24+00:00,2026-05-22 15:04:21+00:00,2026-05-22 15:04:21+00:00,1069,https://github.com/microsoft/vscode/issues/317995,0,2026,2026-05,False,1
4502789763,317984,file is not opened,closed,hydrogen7797,User,,spam,no milestone,0,2026-05-22 13:01:19+00:00,2026-05-26 07:39:19+00:00,2026-05-22 13:03:56+00:00,0,https://github.com/microsoft/vscode/issues/317984,0,2026,2026-05,False,1
4502786275,317983,bug,closed,mircea-wbg,User,,info-needed|spam,no milestone,3,2026-05-22 13:00:49+00:00,2026-05-22 13:28:04+00:00,2026-05-22 13:28:04+00:00,1069,https://github.com/microsoft/vscode/issues/317983,0,2026,2026-05,False,2
4501704574,317966,,closed,wangc2858,User,,spam,no milestone,1,2026-05-22 09:56:40+00:00,2026-05-22 10:21:03+00:00,2026-05-22 10:21:03+00:00,1069,https://github.com/microsoft/vscode/issues/317966,0,2026,2026-05,False,1
4501495035,317962,srockt,closed,SRockt,User,,spam,no milestone,2,2026-05-22 09:24:04+00:00,2026-05-22 09:37:23+00:00,2026-05-22 09:37:23+00:00,2560,https://github.com/microsoft/vscode/issues/317962,0,2026,2026-05,False,1
4501481985,317961,,closed,wangc2858,User,,spam,no milestone,1,2026-05-22 09:21:50+00:00,2026-05-22 09:36:28+00:00,2026-05-22 09:36:28+00:00,1069,https://github.com/microsoft/vscode/issues/317961,0,2026,2026-05,False,1
4500579172,317945,vscode issue,closed,fatoyeus,User,,spam,no milestone,2,2026-05-22 06:57:07+00:00,2026-05-22 07:10:07+00:00,2026-05-22 07:10:07+00:00,1118,https://github.com/microsoft/vscode/issues/317945,0,2026,2026-05,False,1
4500375221,317939,"custom endpoint and openai compatible providers are missing from language models ""add models..."" menu",closed,zlsbksdxl,User,vritant24,model-byok,1.122.0,2,2026-05-22 06:20:39+00:00,2026-05-26 01:46:33+00:00,2026-05-26 01:45:41+00:00,1977,https://github.com/microsoft/vscode/issues/317939,3,2026,2026-05,True,1
4500293411,317935,agent browser element picker cannot inspect/select dom nodes inside iframe,closed,jiezhiyong,User,kycutler,,no milestone,0,2026-05-22 06:06:03+00:00,2026-05-22 13:22:46+00:00,2026-05-22 13:22:46+00:00,1792,https://github.com/microsoft/vscode/issues/317935,0,2026,2026-05,True,0
4500230090,317931,10 bug,closed,wangc2858,User,,spam,no milestone,1,2026-05-22 05:54:21+00:00,2026-05-22 06:11:51+00:00,2026-05-22 06:11:51+00:00,1069,https://github.com/microsoft/vscode/issues/317931,0,2026,2026-05,False,1
4500123367,317929,sss,closed,akaukaplay-bit,User,,invalid|spam,no milestone,2,2026-05-22 05:33:47+00:00,2026-05-22 05:52:20+00:00,2026-05-22 05:49:01+00:00,14430,https://github.com/microsoft/vscode/issues/317929,0,2026,2026-05,False,2
4499791669,317924,kaliciakd35@gmail.com,closed,kaliciakd35-creator,User,,spam,no milestone,1,2026-05-22 04:21:57+00:00,2026-05-22 04:34:43+00:00,2026-05-22 04:34:43+00:00,1069,https://github.com/microsoft/vscode/issues/317924,0,2026,2026-05,False,1
4499790314,317923,meeeeeee,closed,kaliciakd35-creator,User,,spam,no milestone,1,2026-05-22 04:21:32+00:00,2026-05-22 04:34:32+00:00,2026-05-22 04:34:32+00:00,1069,https://github.com/microsoft/vscode/issues/317923,0,2026,2026-05,False,1
4499773820,317922,file monitoring for dynamic updates of changesets,closed,DonJayamanne,User,DonJayamanne,insiders-released|agent-host,1.123.0,0,2026-05-22 04:16:56+00:00,2026-05-28 04:59:03+00:00,2026-05-27 00:48:41+00:00,0,https://github.com/microsoft/vscode/issues/317922,4,2026,2026-05,True,2
4499723681,317918,,closed,wangc2858,User,,spam,no milestone,1,2026-05-22 04:03:02+00:00,2026-05-22 04:18:50+00:00,2026-05-22 04:18:50+00:00,1069,https://github.com/microsoft/vscode/issues/317918,0,2026,2026-05,False,1
4499526590,317913,,closed,wangc2858,User,,spam,no milestone,1,2026-05-22 03:14:57+00:00,2026-05-22 03:30:04+00:00,2026-05-22 03:30:03+00:00,1069,https://github.com/microsoft/vscode/issues/317913,0,2026,2026-05,False,1
4499429869,317910,dick,closed,coconuts0455-boop,User,lszomoru,invalid|triage-needed,no milestone,1,2026-05-22 02:51:18+00:00,2026-05-22 05:48:49+00:00,2026-05-22 05:48:49+00:00,382,https://github.com/microsoft/vscode/issues/317910,0,2026,2026-05,True,2
4498995118,317900,break,closed,mingLGM,User,,spam,no milestone,1,2026-05-22 01:16:14+00:00,2026-05-22 01:26:45+00:00,2026-05-22 01:26:45+00:00,1069,https://github.com/microsoft/vscode/issues/317900,0,2026,2026-05,False,1
4498973086,317898,,closed,wangc2858,User,,spam,no milestone,1,2026-05-22 01:11:27+00:00,2026-05-22 01:22:35+00:00,2026-05-22 01:22:35+00:00,1069,https://github.com/microsoft/vscode/issues/317898,0,2026,2026-05,False,1
4498751231,317891,11,closed,edge500,User,,spam,no milestone,1,2026-05-22 00:12:33+00:00,2026-05-22 00:24:12+00:00,2026-05-22 00:24:12+00:00,1069,https://github.com/microsoft/vscode/issues/317891,0,2026,2026-05,False,1
4498725637,317890,i updated to enterprise and made a $300 copilot budget for the month...,closed,DanVolker4,User,,chat-billing,no milestone,2,2026-05-22 00:05:27+00:00,2026-05-22 00:19:37+00:00,2026-05-22 00:19:37+00:00,3016,https://github.com/microsoft/vscode/issues/317890,0,2026,2026-05,False,1
4498422939,317879,does not work any longer,closed,89Blue,User,,spam,no milestone,2,2026-05-21 22:53:38+00:00,2026-05-21 23:06:48+00:00,2026-05-21 23:06:48+00:00,1069,https://github.com/microsoft/vscode/issues/317879,0,2026,2026-05,False,1
4498394458,317877,steering message disappears on ahp chat session,closed,amunger,User,connor4312,insiders-released,1.122.0,5,2026-05-21 22:46:53+00:00,2026-05-22 06:22:46+00:00,2026-05-22 00:30:31+00:00,82,https://github.com/microsoft/vscode/issues/317877,0,2026,2026-05,True,1
4498271193,317869,agent-opened browsers shouldn't always be opened in the foreground,closed,kycutler,User,kycutler,bug|verified|insiders-released|browser-integration,1.122.0,1,2026-05-21 22:17:05+00:00,2026-05-26 17:11:14+00:00,2026-05-21 23:27:10+00:00,379,https://github.com/microsoft/vscode/issues/317869,0,2026,2026-05,True,4
4498069163,317858,no tooltips in agents window sessions list,closed,roblourens,User,sandy081,feature-request|verified|agents-window,1.122.0,1,2026-05-21 21:35:42+00:00,2026-05-26 16:59:11+00:00,2026-05-22 12:33:14+00:00,108,https://github.com/microsoft/vscode/issues/317858,0,2026,2026-05,True,3
4497888231,317849,github copilot chat fails with thinking or redacted_thinking blocks cannot be modified error in vs code,closed,Ishan96Dev,User,,,no milestone,1,2026-05-21 21:02:03+00:00,2026-05-21 21:13:27+00:00,2026-05-21 21:13:27+00:00,6805,https://github.com/microsoft/vscode/issues/317849,0,2026,2026-05,False,0
4497327479,317836,bug report,closed,89Blue,User,,spam,no milestone,1,2026-05-21 19:24:30+00:00,2026-05-21 19:37:52+00:00,2026-05-21 19:37:52+00:00,1069,https://github.com/microsoft/vscode/issues/317836,0,2026,2026-05,False,1
4497107117,317830,feature request: minimum release age policy for extension installs and updates,closed,kimmydotzip,User,sandy081,,no milestone,13,2026-05-21 18:48:40+00:00,2026-05-25 16:56:21+00:00,2026-05-25 04:37:41+00:00,3746,https://github.com/microsoft/vscode/issues/317830,3,2026,2026-05,True,0
4496916175,317822,tpi) issue reporting wizard,closed,Giuspepe,User,,testplan-item,1.122.0,1,2026-05-21 18:14:12+00:00,2026-05-26 22:36:34+00:00,2026-05-26 22:34:41+00:00,1357,https://github.com/microsoft/vscode/issues/317822,5,2026,2026-05,False,1
4496819842,317819,request for reactivation of github copilot premium subscription,closed,eternaquantum-boop,User,,chat-billing,no milestone,1,2026-05-21 17:58:15+00:00,2026-05-21 18:09:56+00:00,2026-05-21 18:09:56+00:00,958,https://github.com/microsoft/vscode/issues/317819,0,2026,2026-05,False,1
4496586400,317810,custom endpoint byok provider sends wrong auth header for azure openai-compatible endpoints behind apim,closed,cf-rdegregory,User,vritant24|vijayupadya,insiders-released|model-byok,1.122.0,1,2026-05-21 17:20:07+00:00,2026-05-22 06:22:55+00:00,2026-05-22 02:25:13+00:00,5467,https://github.com/microsoft/vscode/issues/317810,0,2026,2026-05,True,2
4496476791,317805,locked to owned,closed,gles7417-spec,User,,spam,no milestone,1,2026-05-21 17:03:38+00:00,2026-05-21 17:20:21+00:00,2026-05-21 17:20:21+00:00,321,https://github.com/microsoft/vscode/issues/317805,0,2026,2026-05,False,1
4496288403,317800,crash,closed,tonebank1,User,,,no milestone,0,2026-05-21 16:33:29+00:00,2026-05-21 16:34:08+00:00,2026-05-21 16:34:08+00:00,1069,https://github.com/microsoft/vscode/issues/317800,0,2026,2026-05,False,0
4496077601,317788,paid github copilot subscription removed without notice,closed,eternaquantum-boop,User,lramos15,info-needed,no milestone,1,2026-05-21 16:03:02+00:00,2026-05-21 16:18:17+00:00,2026-05-21 16:15:06+00:00,240,https://github.com/microsoft/vscode/issues/317788,0,2026,2026-05,True,1
4496017083,317787,[regression] cannot read properties of undefined (reading 'resize')   terminalinstance._resize,closed,vs-code-engineering[bot],Bot,,bug|error-telemetry|insiders-released|recent-regression|ai-generated|ai-analyzed,1.122.0,1,2026-05-21 15:54:52+00:00,2026-05-22 06:23:00+00:00,2026-05-21 17:21:31+00:00,9180,https://github.com/microsoft/vscode/issues/317787,0,2026,2026-05,False,6
4495940562,317786,allowanonymousaccess requires restart but doesn't tell the user,closed,digitarald,User,dmitrivMS,model-byok,1.122.0,2,2026-05-21 15:44:22+00:00,2026-05-22 05:20:04+00:00,2026-05-22 05:19:26+00:00,244,https://github.com/microsoft/vscode/issues/317786,0,2026,2026-05,True,1
4495451637,317782,problem github copilot,closed,redahimmi,User,,chat-billing,no milestone,2,2026-05-21 14:40:19+00:00,2026-05-21 14:59:38+00:00,2026-05-21 14:59:38+00:00,1978,https://github.com/microsoft/vscode/issues/317782,0,2026,2026-05,False,1
4495451594,317781,problem github copilot,closed,redahimmi,User,,chat-billing,no milestone,2,2026-05-21 14:40:18+00:00,2026-05-21 15:00:11+00:00,2026-05-21 15:00:11+00:00,1978,https://github.com/microsoft/vscode/issues/317781,0,2026,2026-05,False,1
4495282602,317779,,closed,wangc2858,User,,spam,no milestone,1,2026-05-21 14:17:55+00:00,2026-05-21 14:29:06+00:00,2026-05-21 14:29:06+00:00,1069,https://github.com/microsoft/vscode/issues/317779,0,2026,2026-05,False,1
4495275989,317778,400 invalid redacted_thinking block,closed,timbrigham-oc,User,,,no milestone,1,2026-05-21 14:17:01+00:00,2026-05-21 14:29:02+00:00,2026-05-21 14:29:02+00:00,3756,https://github.com/microsoft/vscode/issues/317778,0,2026,2026-05,False,0
4494058007,317763,byok: terminal steering request may not reuse frozen customizations-index,closed,Vizards,User,bhavyaus|meganrogge,bug|verified|insiders-released,1.122.0,9,2026-05-21 11:14:26+00:00,2026-05-26 17:43:51+00:00,2026-05-24 01:45:51+00:00,3186,https://github.com/microsoft/vscode/issues/317763,2,2026,2026-05,True,3
4493488481,317749,hello,closed,calineineza,User,,spam,no milestone,2,2026-05-21 09:45:34+00:00,2026-05-21 09:58:07+00:00,2026-05-21 09:58:07+00:00,1951,https://github.com/microsoft/vscode/issues/317749,0,2026,2026-05,False,1
4493488480,317748,hello,closed,calineineza,User,,spam,no milestone,2,2026-05-21 09:45:34+00:00,2026-05-21 09:58:12+00:00,2026-05-21 09:58:12+00:00,1951,https://github.com/microsoft/vscode/issues/317748,0,2026,2026-05,False,1
4493488479,317747,hello,closed,calineineza,User,,spam,no milestone,2,2026-05-21 09:45:34+00:00,2026-05-21 09:58:09+00:00,2026-05-21 09:58:09+00:00,1951,https://github.com/microsoft/vscode/issues/317747,0,2026,2026-05,False,1
4493488404,317746,hello,closed,calineineza,User,,spam,no milestone,2,2026-05-21 09:45:33+00:00,2026-05-21 09:58:12+00:00,2026-05-21 09:58:12+00:00,1951,https://github.com/microsoft/vscode/issues/317746,0,2026,2026-05,False,1
4493488397,317744,hello,closed,calineineza,User,,spam,no milestone,2,2026-05-21 09:45:33+00:00,2026-05-21 09:58:15+00:00,2026-05-21 09:58:15+00:00,1951,https://github.com/microsoft/vscode/issues/317744,0,2026,2026-05,False,1
4493488396,317745,hello,closed,calineineza,User,,spam,no milestone,2,2026-05-21 09:45:33+00:00,2026-05-21 09:58:20+00:00,2026-05-21 09:58:19+00:00,1951,https://github.com/microsoft/vscode/issues/317745,0,2026,2026-05,False,1
4493488385,317742,hello,closed,calineineza,User,,spam,no milestone,2,2026-05-21 09:45:33+00:00,2026-05-21 09:58:12+00:00,2026-05-21 09:58:12+00:00,1951,https://github.com/microsoft/vscode/issues/317742,0,2026,2026-05,False,1
4493488383,317743,hello,closed,calineineza,User,,spam,no milestone,2,2026-05-21 09:45:33+00:00,2026-05-21 09:58:18+00:00,2026-05-21 09:58:18+00:00,1951,https://github.com/microsoft/vscode/issues/317743,0,2026,2026-05,False,1
4493488381,317741,hello,closed,calineineza,User,,spam,no milestone,2,2026-05-21 09:45:33+00:00,2026-05-21 09:58:14+00:00,2026-05-21 09:58:14+00:00,1951,https://github.com/microsoft/vscode/issues/317741,0,2026,2026-05,False,1
4493359582,317740,update xterm.js to latest,closed,Tyriar,User,anthonykim1,upstream|insiders-released|terminal-rendering,1.122.0,0,2026-05-21 09:25:27+00:00,2026-05-28 04:59:07+00:00,2026-05-26 23:51:38+00:00,160,https://github.com/microsoft/vscode/issues/317740,5,2026,2026-05,True,3
4493202668,317734,,closed,wangc2858,User,,spam,no milestone,1,2026-05-21 09:01:56+00:00,2026-05-21 09:15:48+00:00,2026-05-21 09:15:48+00:00,1069,https://github.com/microsoft/vscode/issues/317734,0,2026,2026-05,False,1
4493159561,317731,,closed,wangc2858,User,,spam,no milestone,1,2026-05-21 08:55:39+00:00,2026-05-21 09:06:37+00:00,2026-05-21 09:06:37+00:00,1069,https://github.com/microsoft/vscode/issues/317731,0,2026,2026-05,False,1
4493072060,317728,error,closed,akutsira,User,,spam,no milestone,1,2026-05-21 08:41:15+00:00,2026-05-21 08:54:40+00:00,2026-05-21 08:54:40+00:00,1069,https://github.com/microsoft/vscode/issues/317728,0,2026,2026-05,False,1
4492952917,317724,,closed,wangc2858,User,,spam,no milestone,1,2026-05-21 08:21:40+00:00,2026-05-21 08:32:56+00:00,2026-05-21 08:32:56+00:00,1069,https://github.com/microsoft/vscode/issues/317724,0,2026,2026-05,False,1
4492921293,317723,,closed,wangc2858,User,,spam,no milestone,1,2026-05-21 08:16:35+00:00,2026-05-21 08:26:14+00:00,2026-05-21 08:26:14+00:00,1069,https://github.com/microsoft/vscode/issues/317723,0,2026,2026-05,False,1
4492689481,317720,bug,closed,Kasulelive,User,,spam,no milestone,1,2026-05-21 07:40:00+00:00,2026-05-21 07:51:12+00:00,2026-05-21 07:51:12+00:00,1069,https://github.com/microsoft/vscode/issues/317720,0,2026,2026-05,False,1
4492481047,317716,workspaces show in the sidebar but not in the picker,closed,alexdima,User,lostintangent|bamurtaugh,agents-window,no milestone,1,2026-05-21 07:04:35+00:00,2026-05-22 00:44:12+00:00,2026-05-22 00:44:12+00:00,170,https://github.com/microsoft/vscode/issues/317716,0,2026,2026-05,True,1
4492439933,317714,remote `ssh` connection fails from debian -> macos,closed,RossBoylan,User,roblourens|connor4312,bug|important|verified|insiders-released|ssh,1.122.0,7,2026-05-21 06:57:02+00:00,2026-05-26 11:14:44+00:00,2026-05-21 23:06:20+00:00,14110,https://github.com/microsoft/vscode/issues/317714,0,2026,2026-05,True,5
4492307088,317713,virus,closed,samsulkj94,User,,spam,no milestone,1,2026-05-21 06:33:09+00:00,2026-05-21 06:42:38+00:00,2026-05-21 06:42:37+00:00,12,https://github.com/microsoft/vscode/issues/317713,0,2026,2026-05,False,1
4492299753,317712,buh virus,closed,samsulkj94,User,,spam,no milestone,2,2026-05-21 06:31:50+00:00,2026-05-21 06:42:39+00:00,2026-05-21 06:42:39+00:00,1088,https://github.com/microsoft/vscode/issues/317712,0,2026,2026-05,False,1
4492220315,317711,enable sandboxing in windows using mxc sdk,closed,dileepyavan,User,dileepyavan,insiders-released|agent-sandbox,1.122.0,0,2026-05-21 06:16:18+00:00,2026-05-22 06:23:10+00:00,2026-05-21 20:17:12+00:00,76,https://github.com/microsoft/vscode/issues/317711,0,2026,2026-05,True,2
